redcap_event_name,group,group_value,list_discipline,list_year_enrolled,student_survey_timestamp,advanced,milestones_cogsci,milestones_psysci,enjoy,good,nonexperts,discouraged,writers_block,inspired,cant_start,rejection,rcv_fdbk,gv_fdbk,timeblock,hours,conference_submit,conference_accept,perma_hap,Epoch,Person,IV
sept_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 10:06,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,09/28/0021 10:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1070,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:25,0,NaN,NaN,6,6,5,3,3,5,6,5,6,6,20,0,0,0,57,1,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,1,6,09/28/0021 11:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1073,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:23,1,NaN,NaN,5,4,5,6,5,6,2,2,1,3,60,5,0,0,54,1,1073,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 10:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1073,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,09/28/0021 10:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1074,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 10:23,0,NaN,NaN,6,4,4,5,5,5,4,4,2,5,41,0,NaN,NaN,NaN,1,1074,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,10/03/0021 21:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1074,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 08:38,0,NaN,NaN,5,4,4,3,5,5,4,4,3,5,40,4,0,0,62,1,1074,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,09/28/0021 10:22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1079,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:22,0,NaN,NaN,5,6,5,7,5,5,6,4,3,7,40,10,0,0,34,1,1079,3
phdx_study_enrollm_arm_1,NaN,NaN,7,9,09/28/0021 10:22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1082,3
sept_2021_arm_1,NaN,91,NaN,NaN,09/28/0021 10:23,0,NaN,NaN,6,6,5,5,5,6,5,2,3,3,50,6,1,1,62,1,1082,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 10:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,7,5,09/28/0021 10:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1084,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:25,1,NaN,NaN,4,4,5,6,6,5,5,5,5,6,60,10,2,2,42,1,1084,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,09/28/0021 10:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1085,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:42,0,NaN,NaN,7,5,5,7,5,5,4,6,2,3,60,15,0,0,82,1,1085,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,09/28/0021 10:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1086,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:28,0,NaN,NaN,2,2,5,7,7,6,2,3,7,7,50,5,1,1,43,1,1086,3
phdx_study_enrollm_arm_1,NaN,NaN,1,4,09/28/0021 10:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1087,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:30,1,NaN,NaN,6,6,6,7,6,6,4,4,4,6,60,10,2,2,64,1,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,09/28/0021 10:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1088,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:30,0,NaN,NaN,6,5,4,4,5,5,7,4,6,5,30,4,NaN,NaN,NaN,1,1088,3
phdx_study_enrollm_arm_1,NaN,NaN,1,9,09/28/0021 10:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1091,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:32,0,NaN,NaN,3,6,5,7,7,7,7,5,2,5,8,3,0,0,NaN,1,1091,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,09/28/0021 10:53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1094,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:43,0,NaN,NaN,6,6,5,6,6,4,4,4,3,5,36,15,0,0,73,1,1094,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,09/28/0021 10:43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1095,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 10:43,1,NaN,NaN,2,6,5,7,3,7,6,5,5,3,58,2,0,0,NaN,1,1095,3
phdx_study_enrollm_arm_1,NaN,NaN,1,5,09/28/0021 10:47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1099,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:05,1,NaN,NaN,6,5,3,7,7,6,6,3,2,5,60,20,2,2,69,1,1099,3
phdx_study_enrollm_arm_1,NaN,NaN,6,7,09/28/0021 11:05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1101,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:12,0,NaN,NaN,6,6,5,6,5,7,4,3,4,5,45,3,0,1,36,1,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,09/28/0021 11:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1102,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:13,0,NaN,NaN,7,7,7,4,3,3,2,2,1,7,30,20,0,0,95,1,1102,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,09/28/0021 11:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1107,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:22,0,NaN,NaN,6,5,5,7,7,6,6,6,5,5,29,3,0,0,30,1,1107,3
phdx_study_enrollm_arm_1,NaN,NaN,7,6,09/28/0021 11:22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1108,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:25,1,NaN,NaN,7,6,7,7,6,7,7,7,1,7,87,12,2,2,23,1,1108,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,09/28/0021 11:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1109,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:28,0,NaN,NaN,5,5,6,7,6,7,7,4,2,3,90,5,0,0,23,1,1109,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,09/28/0021 11:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1110,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:48,0,NaN,NaN,4,4,6,4,4,5,5,4,4,5,30,20,0,0,69,1,1110,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,09/28/0021 11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1111,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:17,0,NaN,NaN,6,3,5,6,4,6,2,6,3,7,16,2,0,0,68,1,1111,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 13:17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1111,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,09/28/0021 11:40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1114,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:51,0,NaN,NaN,5,6,6,4,4,3,2,3,7,6,30,0,0,0,61,1,1114,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 11:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1114,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,09/28/0021 12:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1120,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:02,1,NaN,5,6,6,6,2,3,2,3,3,1,6,60,20,2,2,75,1,1120,3
phdx_study_enrollm_arm_1,NaN,NaN,8,9,09/28/0021 12:02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1121,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 11:57,0,NaN,2,6,7,6,5,2,2,2,2,2,6,15,4,3,3,69,1,1121,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,09/28/0021 11:49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1123,3
sept_2021_arm_1,3,100,NaN,NaN,09/28/0021 12:16,0,NaN,4,5,3,6,6,7,4,4,5,3,5,30,5,0,0,41,1,1123,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,09/28/0021 12:16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1125,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:19,0,NaN,NaN,3,6,7,6,4,6,6,6,2,6,40,0,5,5,70,1,1125,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,09/28/0021 12:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1126,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:05,0,NaN,4,5,5,6,6,7,4,4,2,5,5,30,10,1,1,72,1,1126,3
phdx_study_enrollm_arm_1,NaN,NaN,8,5,09/28/0021 12:05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1127,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 15:05,1,NaN,5,5,6,6,2,5,3,4,3,2,5,10,15,2,2,68,1,1127,3
phdx_study_enrollm_arm_1,NaN,NaN,3,5,09/28/0021 15:05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1128,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:09,1,NaN,NaN,5,3,4,7,3,2,2,2,3,5,100,10,2,2,22,1,1128,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/28/0021 12:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1130,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:03,0,NaN,1,6,5,4,4,4,4,4,5,3,5,20,3,2,1,69,1,1130,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 12:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1130,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,09/28/0021 12:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1131,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:09,1,NaN,5,6,6,4,2,4,2,6,2,2,6,100,5,2,2,70,1,1131,3
phdx_study_enrollm_arm_1,NaN,NaN,8,9,09/28/0021 12:06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1133,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:20,0,NaN,2,7,7,6,6,4,3,3,2,2,5,45,6,0,0,61,1,1133,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,09/28/0021 12:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1134,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:10,0,NaN,NaN,5,6,5,7,7,5,2,1,1,6,15,0,2,2,69,1,1134,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,09/28/0021 12:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1135,3
sept_2021_arm_1,3,36,NaN,NaN,09/28/0021 12:13,0,NaN,4,5,2,5,7,6,4,5,6,4,3,60,8,4,4,9,1,1135,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 12:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1135,3
phdx_study_enrollm_arm_1,NaN,NaN,8,7,09/28/0021 12:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1136,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:23,0,NaN,4,4,5,6,6,6,7,5,3,5,6,30,10,0,0,55,1,1136,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1136,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,09/28/0021 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1137,3
sept_2021_arm_1,3,100,NaN,NaN,09/28/0021 12:12,1,NaN,NaN,5,5,7,6,4,4,5,7,5,4,20,5,0,0,67,1,1137,3
phdx_study_enrollm_arm_1,NaN,NaN,8,6,09/28/0021 12:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1138,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:12,1,NaN,5,5,6,7,7,7,4,5,4,3,7,45,35,3,3,52,1,1138,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/28/0021 12:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1140,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:14,0,NaN,1,6,6,7,5,5,4,4,3,3,5,20,0,0,0,58,1,1140,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 12:14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1140,3
phdx_study_enrollm_arm_1,NaN,NaN,8,8,09/28/0021 12:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1148,3
sept_2021_arm_1,4,90,NaN,NaN,09/28/0021 12:20,0,NaN,3,6,4,5,6,3,2,6,5,1,2,60,5,1,1,44,1,1148,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 12:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1148,3
phdx_study_enrollm_arm_1,NaN,NaN,6,8,09/28/0021 13:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1152,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 09:30,0,NaN,NaN,6,4,5,7,7,7,7,6,7,2,60,5,0,0,49,1,1152,3
june_2022_arm_1,NaN,NaN,NaN,NaN,10/04/0021 09:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1152,3
phdx_study_enrollm_arm_1,NaN,NaN,1,9,09/28/0021 12:55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1157,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:58,0,NaN,NaN,7,7,6,5,5,3,3,3,2,5,60,2,0,0,69,1,1157,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,09/28/0021 12:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1159,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 12:58,0,NaN,NaN,6,5,4,4,4,5,6,5,6,3,30,0,0,0,NaN,1,1159,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,09/28/0021 12:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1160,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:10,1,NaN,NaN,6,5,5,3,4,2,6,3,3,4,70,6,1,0,85,1,1160,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/28/0021 13:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1161,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:20,0,NaN,1,6,5,4,6,5,2,4,2,1,4,30,5,2,2,81,1,1161,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 13:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1161,3
proposals_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 13:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1161,3
phdx_study_enrollm_arm_1,NaN,NaN,2,10,09/28/0021 13:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1162,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:32,0,1,NaN,6,4,6,6,4,4,3,4,2,6,45,0,0,0,65,1,1162,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 13:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1162,3
phdx_study_enrollm_arm_1,NaN,NaN,9,7,09/28/0021 13:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1163,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:29,0,NaN,NaN,5,5,1,5,7,5,1,4,2,6,14,21,4,4,66,1,1163,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 13:29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1163,3
phdx_study_enrollm_arm_1,NaN,NaN,9,7,09/28/0021 13:29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1164,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:59,1,NaN,NaN,4,4,2,6,5,5,6,3,1,4,11,3,2,2,61,1,1164,3
phdx_study_enrollm_arm_1,NaN,NaN,7,8,09/28/0021 13:45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1166,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 13:45,0,NaN,NaN,3,4,5,6,7,4,5,3,2,4,26,3,0,0,NaN,1,1166,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/28/0021 13:45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1167,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 14:18,0,NaN,1,6,5,7,5,4,5,5,1,1,7,25,15,0,0,69,1,1167,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 14:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1167,3
phdx_study_enrollm_arm_1,NaN,NaN,9,7,09/28/0021 14:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1168,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 14:29,0,NaN,NaN,6,7,5,6,5,7,7,3,1,5,30,100,0,0,64,1,1168,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,09/28/0021 14:29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1169,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 15:34,0,NaN,NaN,4,5,5,2,4,5,3,4,3,2,20,10,0,0,82,1,1169,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,09/28/0021 16:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1172,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 16:10,0,NaN,NaN,6,5,5,2,6,5,4,5,3,4,60,5,0,0,NaN,1,1172,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,09/28/0021 16:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1173,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 16:54,0,NaN,NaN,6,6,6,7,6,6,3,5,1,6,45,10,0,0,66,1,1173,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,09/28/0021 16:54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1174,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 16:54,0,NaN,NaN,6,6,7,5,7,4,4,2,1,6,30,20,NaN,NaN,NaN,1,1174,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 16:54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1174,3
phdx_study_enrollm_arm_1,NaN,NaN,2,9,09/28/0021 16:54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1176,3
sept_2021_arm_1,3,75,NaN,NaN,09/28/0021 17:43,0,1,NaN,5,5,5,5,5,6,6,5,2,5,30,1,0,0,82,1,1176,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 17:43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1176,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,09/29/0021 17:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1176,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/29/0021 17:50,0,1,NaN,5,5,5,5,5,5,5,5,5,5,77,1,0,0,73,1,1176,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,09/28/0021 20:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1178,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 19:58,0,NaN,NaN,1,3,6,6,7,6,6,7,7,5,60,10,1,1,56,1,1178,3
